business_id,name,city,state,postal_code,is_open,categories,avg_stars,avg_useful,avg_funny,avg_cool,total_reviews
51pgAUQ6aIdZEfSXiG39VQ,Prodigy Burger & Bar,Indianapolis,IN,46217,1,"Restaurants, American (New), Burgers, Sandwiches, Desserts, Food",2.79,1.17,0.02,0.23,48
LPWkWjR-K21nikUxQtQNtg,Hardee's,Indianapolis,IN,46217,1,"Fast Food, Restaurants, Burgers",1.91,0.8200000000000001,0.0,0.18,11
Zk_GdMMPgEfKUECCxAxvwQ,Pho Nam Giang,Philadelphia,PA,19154,1,"Chinese, Restaurants, Vietnamese, Asian Fusion",4.52,3.65,1.61,2.7,23
PxEiXqMAzzvp8GFlb5EoLg,Grain Exchange,Philadelphia,PA,19119,0,"Restaurants, American (New), Nightlife, American (Traditional), Pubs, Southern, Bars, Gastropubs",3.52,1.04,0.31,0.4,258
FOuKoFiRWDqV_asEJfDqDQ,Sky City Cafe,Indianapolis,IN,46204,1,"Restaurants, American (Traditional)",3.89,0.56,0.17,0.17,18
w0zKpH49tW6Y-b6ZJzKMFw,Chuck's Alibi,Philadelphia,PA,19111,1,"Food, Restaurants, Seafood",2.16,2.94,0.99,0.66,82
eqNutOMnPqKa9QDAY6KfEw,J'aime French Bakery,Philadelphia,PA,19107,1,"Food, Juice Bars & Smoothies, Coffee & Tea, Restaurants, Bakeries, Cafes",4.65,0.9500000000000001,0.18,0.56,321
sfbg2kxnvKpmlIuCUas5TA,Lucky Wok Restaurant,Philadelphia,PA,19120,1,"Restaurants, Chinese",2.33,0.33,0.33,0.0,6
dwoqTu3q0D_T2UfT7cgHqw,Pia Urban Cafe & Market,Indianapolis,IN,46201,0,"Bagels, Restaurants, Food, Cafes, Breakfast & Brunch, Sandwiches, Coffee & Tea",4.85,1.5,0.2,1.27,40
8cLbpSZOHnmzxzDNSBGQCA,About BBQ,Philadelphia,PA,19107,0,"Barbeque, Restaurants",3.87,0.73,0.2,0.53,15
CB7nXPd5h_YLzcgfDo2DCg,Mike's Breakfast,Philadelphia,PA,19120,1,"Restaurants, Breakfast & Brunch",3.07,0.93,0.4,0.67,15
AmnnsJq4Pz1jJUFzHwtsOA,Chipotle Mexican Grill,Indianapolis,IN,46240,1,"Fast Food, Restaurants, Mexican",3.15,0.49,0.24,0.33,67
7lwe7n-Yc-V9E_HfLAeylg,Pub & Kitchen,Philadelphia,PA,19146,1,"Restaurants, Pubs, Food, Bars, American (New), Nightlife",3.64,1.26,0.42,0.66,655
WtvENhqvWpjQtfe0OvUwSg,White Castle,Indianapolis,IN,46202,1,"Restaurants, Fast Food, Burgers",2.52,0.48,0.19,0.1,21
o4_cgIKWgvJ09TZeSzARmg,Quality Pizza,Philadelphia,PA,19111,1,"Restaurants, Pizza",2.8,1.7,1.85,0.35000000000000003,20
5m3ND7lNNd6zo-bNQGoXhQ,Three 12 Sport Bar and Lounge,Philadelphia,PA,19106,1,"Lounges, Sports Bars, Bars, Cocktail Bars, Nightlife, Restaurants, American (Traditional)",2.42,1.27,0.42,0.24,33
IDGg4Ax0iMYBtSKRP0tBbg,Germantown Pizza,Philadelphia,PA,19122,0,"Pizza, Restaurants, Italian, Desserts, Food",3.24,1.29,0.81,0.5700000000000001,21
c6GTImF01z981_BNJIye2g,Chef JJ's Back Yard,Indianapolis,IN,46220,0,"Event Planning & Services, Restaurants, Venues & Event Spaces, American (New), Shopping, Tapas/Small Plates",4.76,1.84,0.71,1.61,49
7J81xJFlMM244_f05k2egw,Hammerheads Bar & Grille,Philadelphia,PA,19149,1,"Dive Bars, Restaurants, American (Traditional), Nightlife, Bars",2.65,3.41,1.71,1.59,17
oBhJuukGRqPVvYBfTkhuZA,Square 1682,Philadelphia,PA,19103,1,"American (New), Breakfast & Brunch, Bars, Nightlife, Restaurants",3.67,0.73,0.21,0.42,401
-eLCHvtz99fc985UNL1rTA,Outback Steakhouse,Indianapolis,IN,46268,0,"Restaurants, Steakhouses",3.71,0.65,0.41000000000000003,0.47000000000000003,17
e0aGg7U132XQRup2qa0Ztg,Archway Sandwich Shop,Philadelphia,PA,19107,0,"Delis, Sandwiches, Restaurants, Breakfast & Brunch",3.0,0.5700000000000001,0.14,0.14,7
04UD14gamNjLY0IDYVhHJg,Dmitri's,Philadelphia,PA,19147,0,"Mediterranean, Restaurants, Seafood, Greek",3.95,1.17,0.34,0.58,284
7sKfrJmjG6unAQeWdQUe2w,Franzone's Pizzeria & Restaurant,Philadelphia,PA,19127,1,"Pizza, Restaurants",3.3,0.59,0.22,0.14,115
14ZGwnDyydXdSBsLXpSUrA,Vientiane Café,Philadelphia,PA,19143,1,"Vietnamese, Restaurants, Food, Thai, Coffee & Tea, Laotian",4.04,1.02,0.26,0.63,314
42IIF87kg1Ay4AeS6r9SOQ,Pizza Hut,Indianapolis,IN,46229,1,"Pizza, Chicken Wings, Restaurants, Italian, Fast Food",1.85,0.35000000000000003,0.05,0.05,20
4NjPz9bJzll1FMIi2bw8HA,Sonam,Philadelphia,PA,19176,0,"Tapas Bars, Restaurants",4.3,3.5,1.3,3.5,10
7R_LxvRPu3qMc8xMhP0POw,Mo's a Place For Steaks,Indianapolis,IN,46204,0,"Steakhouses, Restaurants",4.26,0.9500000000000001,0.28,0.58,43
ScamTi0JLrr9in8SwiJ4nw,Steak N' Shake,Indianapolis,IN,46217,0,"Restaurants, American (New)",2.31,0.46,0.31,0.23,13
AY1SyySRyTnBwBdf7qfGxQ,Citi Market place,Philadelphia,PA,19107,0,"Grocery, Vegan, Food, Vegetarian, Convenience Stores, Restaurants",4.22,1.13,0.36,0.68,91
9XpU6r6ATXSWYfbU7kibaQ,Passero's Coffee Roasters,Philadelphia,PA,19103,1,"Coffee & Tea, Restaurants, Food, Coffee Roasteries, Sandwiches",4.26,0.81,0.27,0.41000000000000003,97
cz0sBSp8G2R2dqE6cccbuw,Wit or Witout Cheesesteaks,Philadelphia,PA,19136,0,"Restaurants, Cheesesteaks, Sandwiches",2.73,1.57,0.5,0.5,40
Lro-qULT-oa4Oz36p1yTwA,Johnny G's Pizza,Philadelphia,PA,19111,0,"Restaurants, Pizza",3.17,0.92,0.08,0.08,12
ppV8AwESFjlG5FSRXdvtyg,LouVino,Indianapolis,IN,46204,1,"Wine Bars, Bars, Southern, Nightlife, Tapas Bars, Restaurants, Breakfast & Brunch",4.32,1.08,0.04,0.63,241
Yl4Am6NhqWo_YMmo1SyU5A,Domino's Pizza,Philadelphia,PA,19143,1,"Restaurants, Pizza",1.8,1.6,0.2,0.4,5
EQ-TZ2eeD_E0BHuvoaeG5Q,Milktooth,Indianapolis,IN,46203,1,"Beer, Wine & Spirits, Cafes, Coffee & Tea, Restaurants, Food, Breakfast & Brunch, American (New)",4.16,1.27,0.33,0.66,1421
ld1b8y_PHH6Mn_e7T0u04g,Gachi Sushi and Noodle,Philadelphia,PA,19153,1,"Noodles, Japanese, Restaurants, Sushi Bars",3.95,0.97,0.31,0.55,97
aZNiVR6oAMQX5__yGPvYsg,Susanna Foo Chinese Cuisine,Philadelphia,PA,19102,0,"Chinese, Restaurants",3.5,1.5,0.27,0.81,26
jnZYD2UCGziWwGsUxybkFw,Daredevil Hall,Indianapolis,IN,46240,1,"Brewpubs, Restaurants, Breweries, Beer Bar, American (New), Nightlife, Bars, Pubs, Burgers, Pizza, Food",4.04,1.62,0.19,1.03,189
WxFfnTx_VAT_ORvqHAfYNw,My Blue Heaven,Philadelphia,PA,19134,0,"Restaurants, Nightlife, American (Traditional), Bars",3.17,1.17,2.0,0.0,6
ejRuEF2j8_w5qQbwEQ8GfQ,Villagio Pizza Cafe,Philadelphia,PA,19134,0,"Pizza, Breakfast & Brunch, Restaurants",3.02,0.62,0.15,0.06,48
zVmW-ohNzhOPiBIeUPL62g,Goody's Pizza,Philadelphia,PA,19135,1,"Restaurants, Pizza",2.14,0.46,0.39,0.07,28
MGNAYydr7SxPMDgFlnZ7sg,Little Caesars Pizza,Philadelphia,PA,19148,1,"Restaurants, Pizza",2.9,1.6,1.0,0.4,10
XYaOXB1i1zT2zAWreYbX0g,Blue Collar Coffee Co.,Indianapolis,IN,46204,1,"Coffee & Tea, Breakfast & Brunch, Food, Bakeries, Restaurants",3.74,1.11,0.21,0.68,19
oFMpfE5J6f0ATRmsVXrFSg,Papa Sam,Philadelphia,PA,19149,0,"Pizza, Restaurants",3.0,0.17,0.0,0.0,6
tCLAeZsjXFG9RumJ4Hn0Kw,Maru Global,Philadelphia,PA,19107,0,"Restaurants, Japanese",3.38,1.26,0.5,0.68,74
wXBAAafoiZ4Nty2ajuBtfw,Subway,Indianapolis,IN,46220,1,"Restaurants, Sandwiches, Fast Food",2.55,0.64,0.18,0.36,11
zTp2lpm3z5tVk62rA-pCdQ,Rooftop Garden,Indianapolis,IN,46203,1,"Nightlife, Tapas Bars, American (New), Bars, Cocktail Bars, Food, Sandwiches, Lounges, American (Traditional), Restaurants",3.34,1.49,0.26,0.48,61
T8lxi3V2avTVXCanVkAFNg,Pizza Hut,Philadelphia,PA,19148,0,"Italian, Chicken Wings, Restaurants, Pizza",1.59,0.93,0.26,0.11,27
pFtvNuoUppn9GYx0_ZsW5w,Subway,Indianapolis,IN,46260,1,"Sandwiches, Restaurants, Fast Food",2.67,0.33,0.67,0.17,6
fr2qDm_mY1afIGMvqsKUCg,George's Wings,Philadelphia,PA,19114,1,"American (Traditional), Fast Food, Restaurants, Chicken Wings, Food, Seafood, Sandwiches, Wraps, Burgers",3.38,0.81,0.15,0.23,53
GOSVLhjUT6TnrPhkkmDOpw,Vineyards Cafe,Philadelphia,PA,19130,1,"Coffee & Tea, Cafes, Food, Creperies, Internet Cafes, Restaurants, Breakfast & Brunch",4.64,0.67,0.1,0.35000000000000003,197
kOHcpCZQd4uNp6G2uE8o2A,PrimoHoagies,Philadelphia,PA,19145,1,"Delis, Restaurants, Italian, Local Flavor, Sandwiches",3.98,1.0,0.53,0.72,43
ELJcgId3RiCADVIT5QbUTA,Hyon's Seafood,Philadelphia,PA,19146,1,"Restaurants, Seafood",3.4,1.6,1.8,0.0,5
h85b3MFPWyaopMBy8DpBpA,Ron's Caribbean Cuisine,Philadelphia,PA,19141,1,"Restaurants, Food, Ethnic Food, Cafes, Caribbean, Specialty Food",3.9,0.75,0.2,0.18,147
w9hS5x1F52Id-G1KTrAOZg,Wiz Kid,Philadelphia,PA,19103,0,"Vegan, Restaurants, Fast Food, Cheesesteaks",4.29,1.15,0.26,0.7000000000000001,168
w_SsLvj6Xir_B4OQv6v8OA,Honey Baked Ham Company,Indianapolis,IN,46268,1,"Event Planning & Services, Caterers, Food, American (Traditional), Meat Shops, Restaurants, Delis, Cafes, Sandwiches, Food Delivery Services, Desserts, Salad, Specialty Food",2.62,0.62,0.0,0.5,8
_tADqh3OmH6CzGJWKkru3g,Latin Flavor,Philadelphia,PA,19147,0,"Latin American, Caribbean, Cuban, Restaurants",4.36,1.27,0.55,1.09,11
5Eq-hxUIIjZTHFnpZJhgQQ,Tom's Corner Grill & Pizza,Philadelphia,PA,19136,1,"Restaurants, Pizza",3.75,0.08,0.0,0.0,12
c8rjE6NcfeyzLB_aU1GdMA,Sláinte Pub & Grill,Philadelphia,PA,19104,0,"Nightlife, Bars, Restaurants, Irish, Pubs",3.56,0.96,0.36,0.63,142
mCo2uVTTGYrEhRrkQW-CMw,Empress Garden,Philadelphia,PA,19107,0,"Taiwanese, Chinese, Noodles, Restaurants",3.85,0.79,0.17,0.24,274
rEa9VdpOeqd6WkavK5vEZQ,Andre's BBQ and Seafood,Indianapolis,IN,46268,0,"Seafood, Restaurants, Barbeque",4.22,1.33,0.33,0.56,9
-LmhsdQproqCf5EQoD06rQ,The Fat ChickeN,Philadelphia,PA,19145,0,"Japanese, Chicken Wings, Fast Food, Restaurants",4.4,2.6,1.2,1.8,10
ydIiHK4TE_wd7gAyifNUAQ,Chinese Restaurant,Philadelphia,PA,19107,0,"Restaurants, Chinese",4.64,2.04,0.18,1.04,28
eF_ZRFPS4QDHiCNPJ_Cl6Q,Generations Grill,Indianapolis,IN,46239,1,"Restaurants, American (New)",2.91,1.55,0.27,0.27,11
afsP-p_pr4ikrboB5MtUzQ,Los Compadres,Philadelphia,PA,19145,1,"Mexican, Italian, Food Trucks, Restaurants, Food",3.83,0.25,0.25,0.42,12
7MaaaorooHRAqkQXcTqmrg,Nannie Francos Pizza,Philadelphia,PA,19148,0,"Pizza, Restaurants",3.08,0.15,0.54,0.0,13
tj7aaF1AhAyiepySMHPK3w,Taco Bell,Indianapolis,IN,46227,1,"Fast Food, Tex-Mex, Restaurants, Tacos, Mexican, Breakfast & Brunch",1.91,0.22,0.26,0.13,23
tVxL-Ygzwp8NMuxwvNmWRA,Los Potrillos,Philadelphia,PA,19124,1,"American (Traditional), Spanish, Restaurants, Food Trucks, Mexican, Food",4.0,0.41000000000000003,0.12,0.18,17
8bkSuPXdYW58QsUEOG77HQ,Taverna Food Spirits,Indianapolis,IN,46220,0,"Italian, Restaurants, Seafood",3.4,2.0,0.29,0.31,35
I2Yt74AzSQFfyQqgN7PSEg,Sheraton Indianapolis Hotel at Keystone Crossing,Indianapolis,IN,46240,1,"Venues & Event Spaces, Hotels, Restaurants, Hotels & Travel, Event Planning & Services",2.66,0.87,0.1,0.16,146
H3yoQNhw-AfdLIwScR1zXg,Divino Wine Bar,Philadelphia,PA,19103,0,"Italian, Wine Bars, Restaurants, Bars, Nightlife, Pizza",3.5,0.8,0.30000000000000004,0.6000000000000001,10
rVfe1LHo55A2fworkm_jVw,Capofitto,Philadelphia,PA,19106,0,"Bars, Gelato, Breakfast & Brunch, Italian, Food, Nightlife, Restaurants, Pizza",4.34,1.02,0.39,0.6000000000000001,210
O6hY9yenifuRXrpc4TfgsQ,The Blue Duck,Philadelphia,PA,19152,0,"Restaurants, American (New), Burgers, Breakfast & Brunch, Sandwiches",4.1,1.03,0.30000000000000004,0.46,521
-V0vIgo6196MDn_x3ZaYmA,La Creperie Cafe,Philadelphia,PA,19103,0,"Restaurants, Cafes, Creperies",3.27,1.18,0.35000000000000003,0.48,149
8xz4jzsKSU10CFvbHhYJXw,Joe's Crab Shack,Indianapolis,IN,46240,0,"Seafood, Restaurants, American (Traditional)",3.14,0.41000000000000003,0.08,0.19,63
ZMJz4ekxrcZdhBcnK4B_6g,Kurry Shack,Philadelphia,PA,19148,1,"Vegetarian, Specialty Food, Health Markets, Halal, Indian, Restaurants, Food",3.61,0.58,0.0,0.16,31
UaovDcnP0QzsmGf6vXvg9w,Rocchino's,Philadelphia,PA,19106,0,"American (New), Italian, Restaurants",2.8,0.7000000000000001,0.0,0.35000000000000003,20
x2J-YIFeGZ-nsezzooVA9g,Twenty 21,Philadelphia,PA,19103,0,Restaurants,3.12,3.25,1.12,2.25,8
kLS3Sth5HvO0IjrXCCvXxA,Wawa,Philadelphia,PA,19103,1,"Food, Automotive, Convenience Stores, Coffee & Tea, Gas Stations, Sandwiches, Restaurants",2.7,0.79,0.26,0.21,47
sdWuLh-auc0nC2Jy6_26AQ,The Black Sheep Pub & Restaurant,Philadelphia,PA,19103,1,"Bars, Pubs, Irish Pub, Nightlife, Sports Bars, Restaurants, American (New)",3.59,1.15,0.34,0.55,349
jFmS7S0kU5ZQHSm4jqymQw,Vegetate,Philadelphia,PA,19104,0,"Sandwiches, American (New), Vegetarian, Vegan, Breakfast & Brunch, Restaurants",2.84,0.63,0.32,0.16,19
EDprNnmwty4XypvqgVZVgg,Dairy Queen Grill & Chill,Indianapolis,IN,46237,1,"Fast Food, Burgers, Restaurants, Food, Ice Cream & Frozen Yogurt",3.07,0.36,0.14,0.25,28
CmDTNEVReN6CgE6ctlZhag,Subway,Indianapolis,IN,46241,1,"Sandwiches, Salad, Fast Food, Restaurants",2.86,0.14,0.14,0.14,7
AtYDSsVOZT8DLWCcTBqZmQ,Hunnies Crispy Chicken,Philadelphia,PA,19102,1,"Restaurants, Chicken Shop, American (Traditional)",1.8,2.2,1.2,0.8,5
9_m_iA3VAqGBJEW5XLc-5w,The Cuban Sandwich Shop,Indianapolis,IN,46268,1,"Food, Restaurants, Cuban, Coffee & Tea, Cafes, Sandwiches",4.67,0.8300000000000001,0.11,0.62,520
0SZy4uieBzBzg54vRdAfgw,Panda Express,Indianapolis,IN,46250,0,"Restaurants, Chinese",2.17,1.0,0.33,0.17,6
3CsBRtDT5WOUu8IY0mHhXw,Slices Pizza,Philadelphia,PA,19129,1,"Pizza, Food, Restaurants",3.94,0.59,0.23,0.25,127
s3Pu9q7owaaBatuv8DRJug,O'Charley's Restaurant & Bar,Indianapolis,IN,46268,0,"Breakfast & Brunch, Restaurants, American (Traditional)",3.09,1.82,0.8200000000000001,0.8200000000000001,11
uPVKWy0VeMMHMJ0V87nMMw,Rolynos Original Pizza,Indianapolis,IN,46221,1,"Pizza, Restaurants",3.38,0.85,0.12,0.15,34
nP4LqTcK1USiw5WnbOjW7A,Marrakesh Express,Philadelphia,PA,19104,0,"Moroccan, Halal, Restaurants",4.45,1.84,0.45,1.96,51
iHV3uBo1N9ETBtuEqdDsWQ,Sun King Broad Ripple,Indianapolis,IN,46220,0,"Food, Beer Bar, Pubs, Breweries, American (New), Beer, Wine & Spirits, Restaurants, Nightlife, American (Traditional), Bars",4.12,1.66,0.12,0.9,104
REns5fQe45Nk_D2UwQyr0w,Barra Restaurant,Philadelphia,PA,19106,0,"Restaurants, Bars, Pizza, Nightlife, Italian",2.63,0.71,0.24,0.21,117
1NCUTTp6rIyXpwUDVv9qOA,Lazos Pizza & Grill,Philadelphia,PA,19130,1,"Pizza, American (Traditional), Restaurants, Italian",3.8,0.47000000000000003,0.2,0.32,181
to95MZH1XV_fNLOXNMZQmQ,Taco Bell,Indianapolis,IN,46268,1,"Mexican, Tex-Mex, Tacos, Breakfast & Brunch, Fast Food, Restaurants",2.33,0.24,0.0,0.19,21
HHWTWs8sa7cE3ksH3_BCTw,Fa Caldo Caffe,Philadelphia,PA,19148,0,"Coffee & Tea, American (New), Restaurants, Food",4.37,0.84,0.05,0.58,19
qHCfhWPyb1GXpzq9Wk3Vkg,New England Pizza,Philadelphia,PA,19149,1,"Pizza, Restaurants",3.44,0.88,0.48,0.32,25
HLNtxaFvvHFx9whiptQzOg,Kalakutah Republic Grill,Indianapolis,IN,46254,1,"Performing Arts, African, Nightlife, Restaurants, Bars, Arts & Entertainment",3.17,0.89,0.17,0.61,18
OP-m-Kq-1aEWrrlaszFi9w,Ramble Pizza,Philadelphia,PA,19125,1,"Restaurants, Pizza, Food, Food Trucks",4.74,1.26,0.37,1.16,19
lT-RDsvFR21X1_5UhFp5Dg,Sue's Market,Philadelphia,PA,19106,1,"Beer, Wine & Spirits, Restaurants, Specialty Food, Food, Sandwiches, Delis, Fruits & Veggies, Grocery",4.11,0.89,0.0,0.22,9
rg6z4zFMxjj16qAnJ65gxg,Chevy’s Famous Thin Crust Pizza,Philadelphia,PA,19111,0,"Sandwiches, Pizza, Chicken Wings, Restaurants",4.23,0.46,0.23,0.38,13
mUIBtlWNPD7sz3rGGWQ1RA,Kanella,Philadelphia,PA,19107,0,"Mediterranean, Food, Greek, Restaurants, Breakfast & Brunch",4.28,0.81,0.34,0.49,608
hxEo_CKsmSMGXcHNLR9oow,Lulu's Pizza Bar,Philadelphia,PA,19106,0,"Food, Restaurants, Nightlife, Pizza, Bars, Beer, Wine & Spirits",3.42,0.61,0.26,0.35000000000000003,31
_FlhRk9KjdXyE0sLxUdEBQ,Commonwealth Kitchen,Philadelphia,PA,19136,0,"Cheesesteaks, Restaurants, Pizza, American (Traditional)",3.5100000000000002,1.31,0.15,0.46,39
dSPA4yql9vUwnYRxHiVtHA,Makiman Sushi,Philadelphia,PA,19107,0,"Sushi Bars, Japanese, Restaurants",3.58,1.0,0.31,0.45,215
Utc1KFuFQ-wwLiUTj5FvmA,Domino's Pizza,Philadelphia,PA,19145,1,"Sandwiches, Pizza, Restaurants, Chicken Wings",1.85,0.6900000000000001,0.35000000000000003,0.31,26
Tdz-vjDRKI6LRzyaW3BMkg,Charlie's Roast Pork,Philadelphia,PA,19147,1,"Restaurants, Breakfast & Brunch, Sandwiches",4.3,2.0,0.77,1.2,30
gq4zw-ru_rkZ2UBIanaZFQ,McDonald's,Philadelphia,PA,19122,0,"Fast Food, Food, Burgers, Coffee & Tea, Restaurants",1.1,1.03,0.9500000000000001,0.21,39
0cB1kDuZCvSwpJrNdtQP8Q,Giordano's,Indianapolis,IN,46204,1,"Restaurants, Pizza, Italian, Salad",3.25,0.64,0.14,0.28,295
BWITd9JUXP3gSi1z3Y-z8g,In Riva,Philadelphia,PA,19129,0,"Italian, Food, Nightlife, Pizza, Bars, Cocktail Bars, Beer, Wine & Spirits, Restaurants",4.2,0.74,0.23,0.35000000000000003,767
6VOoXgAP2QCXHHFioUGeOQ,Rice King,Indianapolis,IN,46226,1,"Chinese, Restaurants",3.54,0.5,0.11,0.21,28
m4lkv5ksqtdXvlIVIftH_A,Pearl,Philadelphia,PA,19103,0,"Asian Fusion, Nightlife, Restaurants, Dance Clubs, Lounges, Bars",2.59,2.94,1.66,2.34,32
4EDFnzdMBdrL4tujAA2QZQ,Philippine Jeepney Grill,Philadelphia,PA,19152,0,"Specialty Food, Food, Filipino, Restaurants, Ethnic Food",3.25,1.33,0.5,0.17,12
8LonS_bxNmCDk3FWiG9lzA,Tomo Sushi & Ramen,Philadelphia,PA,19106,1,"Japanese, Restaurants, Ramen, Sushi Bars",4.62,0.47000000000000003,0.12,0.25,199
byYUYIXVxS6IUXC42THYFw,Asian Star,Philadelphia,PA,19136,0,"Thai, Restaurants, Chinese, Japanese, Sushi Bars",3.17,1.0,0.33,0.5,6
jLNxPH975elBwriKSjhw7w,Subway,Indianapolis,IN,46227,1,"Sandwiches, Restaurants, Fast Food",1.8,0.6000000000000001,0.0,0.0,5
Ydo8zFl1PaO--g5zwyVyVg,Loco Lucho's Latino Kitchen,Philadelphia,PA,19107,1,"Spanish, Restaurants, Latin American, Puerto Rican, Caribbean, Cuban",3.73,1.23,0.17,0.30000000000000004,40
2iQucreJtTqbEsLczhsgrA,India Sizzling II,Indianapolis,IN,46254,1,"Indian, Restaurants",4.15,0.84,0.13,0.36,183
FZCj995CEL2G-JTiLC3Azw,Taco Bell,Indianapolis,IN,46208,1,"Mexican, Restaurants, Tex-Mex, Fast Food",1.53,1.11,0.66,0.21,38
xruWHK8Z5N0JWyQubLHjgA,Potito's Italian American Pastries,Philadelphia,PA,19145,1,"Food, Restaurants, Bakeries",3.67,1.18,0.48,0.54,91
TFnGJlA5l_HDdzGDkNTdTA,Smiths Restaurant and Bar,Philadelphia,PA,19103,1,"American (New), Bars, Nightlife, Lounges, Restaurants",3.3,0.88,0.42,0.43,235
hwXDlBJdtr1cFFM8sy5oPQ,Steve's Prince of Steaks,Philadelphia,PA,19104,0,"Pizza, Restaurants, American (Traditional), Cheesesteaks",2.75,1.25,0.08,0.92,12
dO4iyNK2KzLMe1kXLCskbw,St. Declan's Well,Philadelphia,PA,19104,0,"Nightlife, Music Venues, Irish, Pubs, Irish Pub, Arts & Entertainment, Food, Restaurants, Breweries, Bars, Beer, Wine & Spirits",3.74,1.0,0.23,0.29,31
Dl3aL50yuZmP1d4ucjHQWA,Arby's,Indianapolis,IN,46240,1,"Sandwiches, Restaurants, Fast Food",3.06,1.0,0.41000000000000003,0.59,17
kSQNBSWTLlo-SwR6IcpvHA,El Sol De Tala,Indianapolis,IN,46201,0,"Restaurants, Mexican",3.36,1.24,0.19,0.26,85
viVz0HzP-_CbU07HUCquZQ,K&T Deli,Indianapolis,IN,46222,0,"Vietnamese, Restaurants, Delis, Sandwiches",4.13,1.15,0.44,0.56,52
2er_V-oAd7IbQ5YTY56r7A,Bareburger - Midtown Village,Philadelphia,PA,19107,0,"Restaurants, Burgers, American (New), Food, American (Traditional), Nightlife, Bars, Cocktail Bars, Salad",3.77,0.92,0.28,0.38,646
FmQygwfW_x8AkEWLXESezQ,Dough Boy Pizza,Philadelphia,PA,19149,0,"Restaurants, Pizza",4.36,1.09,0.64,0.18,11
NjUjzEvHfyRcKI7VYwLY0Q,Cafe Habana,Philadelphia,PA,19103,0,"Restaurants, Nightlife, Lounges, Bars",4.2,1.2,0.4,1.4,5
M0_Yc94Yq-G7HV8rrl9fQA,Gaetano’s,Philadelphia,PA,19104,1,"Pizza, Restaurants, Sandwiches, Cheesesteaks",3.5,0.8300000000000001,0.17,0.33,6
eUXPZQSeZVpKHd0aRF3Rsw,Long John Silver's,Indianapolis,IN,46231,1,"Fast Food, Seafood, Restaurants, American (New)",2.25,0.25,0.0,0.0,8
I5KZm-NnxYeEQsmp6nK5_w,Las Cazuelas Restaurant BYOB,Philadelphia,PA,19123,1,"Food, Tacos, Mexican, Latin American, Restaurants, Spanish",3.84,0.71,0.12,0.23,345
NnHfPMXbY7IQI24lcYXKiQ,Wow Bao,Indianapolis,IN,46260,1,"Restaurants, Breakfast & Brunch, Asian Fusion, Chinese, Noodles",2.33,1.3,0.09,0.18,33
WJN51928dvjYmaFw-zPKXg,D'S Caribbean And American Food,Philadelphia,PA,19132,1,"Caribbean, Cajun/Creole, Restaurants, Southern",3.4,1.6,0.0,0.4,10
okZQEPO78ybzdFkRgnN-Ow,Golden Corral Buffet & Grill,Indianapolis,IN,46229,0,"Restaurants, American (Traditional), Buffets",2.65,0.6000000000000001,0.29,0.19,48
Gf1EboxqdJ9SPsVJur93Cw,QDOBA Mexican Eats,Indianapolis,IN,46204,1,"Fast Food, Event Planning & Services, Restaurants, Caterers, Mexican",2.45,0.36,0.14,0.27,74
P8QLcGZZOPgl9w_3ARBKiQ,Hai Street Kitchen & Co,Philadelphia,PA,19104,0,"Japanese, Asian Fusion, Restaurants",3.42,0.7000000000000001,0.15,0.26,101
89CEDMXZjJRHXGeVIWTwcA,Dae Jang Geum,Philadelphia,PA,19138,0,"Restaurants, Korean",4.12,2.0,1.0,1.12,8
262I6X8Vi5PXygFmhjeLyA,Sorrento Pizzeria And Grill,Philadelphia,PA,19143,1,"Chicken Wings, Pizza, Burgers, Restaurants",2.22,1.0,0.0,0.11,9
Vq77GKtHp2nMsiKbjumgvA,Tony Express,Philadelphia,PA,19140,1,"Food, Food Trucks, Mediterranean, Sandwiches, Restaurants, Burgers, Falafel",4.88,0.88,0.5,0.88,8
iaW0dgrW_Y5-FSTV8axNOA,KFC,Indianapolis,IN,46241,1,"Chicken Wings, Fast Food, Chicken Shop, Restaurants",2.2,0.47000000000000003,0.33,0.6000000000000001,15
NIqLy5WxpHx1_rScNoROZw,Taqueria y Birrieria Aqui es Jalisco,Indianapolis,IN,46224,1,"Tacos, Mexican, Restaurants",4.28,1.56,0.08,0.8,25
zUJMvjK6aBeQtVCowZ85-w,Panasian Buffet,Philadelphia,PA,19124,1,"Pan Asian, Japanese, Buffets, Restaurants, American (Traditional), Chinese, Seafood",3.5100000000000002,2.36,0.89,0.76,72
5FDt7sy-70y4_37Dh2qcbw,El Arado Mexican Grill,Indianapolis,IN,46203,1,"Latin American, Restaurants, Mexican, Tex-Mex",2.99,0.58,0.11,0.23,166
_AqS7hNIQra2bsZRgVs-kQ,Taco Bell,Indianapolis,IN,46250,1,"Restaurants, Breakfast & Brunch, Fast Food, Tacos, Mexican, Tex-Mex",1.94,0.30000000000000004,0.1,0.08,50
31s1x27DnN2V-ptUWEdfTQ,Subway,Indianapolis,IN,46278,1,"Sandwiches, Restaurants, Fast Food",3.57,1.29,0.43,0.71,7
9UZ9yZnllsV-SjukDl9n2g,Taqueria-El Ranchito,Indianapolis,IN,46222,1,"Mexican, Restaurants",4.5,0.8300000000000001,0.5,0.5,6
